assetId,originalArchivePath,storedPath,category,layer,width,height,sha256
COMMERCIAL_REF_0060,IMG_12946.jpg,images/commercial_reference/IMG_12946.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1400,1400,97121d8af364d145c299284ba40154b4e8d3041b36424cea05ebc309b306d2aa
COMMERCIAL_REF_0061,IMG_12947.jpg,images/commercial_reference/IMG_12947.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,42bb2f01ee642cf39a03d44533ea6dc2e10e2dfbbbfcbf799c63c446d84aa464
COMMERCIAL_REF_0062,IMG_12948.jpg,images/commercial_reference/IMG_12948.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,0a2fea1f3de31df71864b5acb1a882e86aac80e1edca40cd94c816c06cff8e80
COMMERCIAL_REF_0063,IMG_12949.jpg,images/commercial_reference/IMG_12949.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,8433ca45d06a74074af68cc2856db4064cf71d2ca647df9c909e546a2c01227f
COMMERCIAL_REF_0064,IMG_12950.jpg,images/commercial_reference/IMG_12950.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,06b5bb7e1db9008de23270993ceca227359ba5568c40331735c00129a643c689
COMMERCIAL_REF_0065,IMG_12951.jpg,images/commercial_reference/IMG_12951.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,4117b5772ee8690fc748023278145624ddc426904dd81b59df8896a0288ddffa
COMMERCIAL_REF_0066,IMG_12952.jpg,images/commercial_reference/IMG_12952.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3547,4729,2a911d61c75a088b461063d22827227798ead447d52ad19993ff598c3ad94667
COMMERCIAL_REF_0067,IMG_12953.jpg,images/commercial_reference/IMG_12953.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3072,4095,e0d3044267014a284c6e487217a41ca8ae8f62001e7ee18b6f80522253dc8e0f
COMMERCIAL_REF_0068,IMG_12954.jpg,images/commercial_reference/IMG_12954.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3072,4095,e55a7be6724622ec923c7dd63669c958d5f00f239f3064d448a2b5bfe1c17e59
COMMERCIAL_REF_0069,IMG_12955.jpg,images/commercial_reference/IMG_12955.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3024,4032,8300892cca8b171597a9e03758102b15c634e9623fe6eebf32c6d873cf4e8b0f
COMMERCIAL_REF_0070,IMG_12956.jpg,images/commercial_reference/IMG_12956.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3024,4032,5cd1329bc624cac02dceda27943ad68de908686baf71764f1fa1eba631f28511
COMMERCIAL_REF_0071,IMG_12957.jpg,images/commercial_reference/IMG_12957.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3024,4032,0db2a06a37377cba4de3c58cbcfb9eec8edeb3e9d75b3ced5a8147d7178e5167
COMMERCIAL_REF_0072,IMG_12958.jpg,images/commercial_reference/IMG_12958.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3024,4032,6badf2a901d0d585b72ad7da9255e2cdb49801401d6bc28744a4e29d498ab0fa
COMMERCIAL_REF_0073,IMG_12959.jpg,images/commercial_reference/IMG_12959.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,1cbb0e7fca47ec5031cb9e01579c080c96b37baf776a1ee33dca33478529541a
COMMERCIAL_REF_0074,IMG_12960.jpg,images/commercial_reference/IMG_12960.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,ffc938ac1ae7cb7bb51f64f968556b59dad4a61314fff33fd919264533c0c278
COMMERCIAL_REF_0075,IMG_12961.jpg,images/commercial_reference/IMG_12961.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,40e1ab5927c9c88619a3a7e6b75be3c3f7135cb3ab8e36bdf3964cbf0f51f8fa
COMMERCIAL_REF_0076,IMG_12962.jpg,images/commercial_reference/IMG_12962.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1773,1928,dbea42369b17836c44564268ca6f201c4fa1c2361839857aa4d2c614484e658f
COMMERCIAL_REF_0077,IMG_12963.jpg,images/commercial_reference/IMG_12963.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1210,1139,ea997422ec5f0f6f065922b39e39231db87efd343f41b7d119ff7b2b9262bd6a
COMMERCIAL_REF_0078,IMG_12964.jpg,images/commercial_reference/IMG_12964.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1200,1002,37e79c3c30b9abf5469e12192a57900ab38ee1cebc36b6c1e4edc813d6a5771d
COMMERCIAL_REF_0079,IMG_12965.jpg,images/commercial_reference/IMG_12965.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1379,1175,a3f3aca80fc5e3d2e4908f86af735c8e8b1c8247ad36fd14e410763f6db47934
COMMERCIAL_REF_0080,IMG_12966.jpg,images/commercial_reference/IMG_12966.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1280,1280,0540044d67c0a9e15b2395ecb71f769829c0498554ac0ae8196269aea5e47c03
COMMERCIAL_REF_0081,IMG_12967.jpg,images/commercial_reference/IMG_12967.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,d9de8fedebd6f53177b116499af6a089161a3e1c14d73ba0d1698717b39317bf
COMMERCIAL_REF_0082,IMG_12968.jpg,images/commercial_reference/IMG_12968.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,3348991320d9a7a8a2c75a35bac98eddba34ea02a72f8a628efc8881a78283b7
COMMERCIAL_REF_0083,IMG_12969.jpg,images/commercial_reference/IMG_12969.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,e0d357a84fa20b124fc610032ef12a9122558bdaa997c20b9a13ff5929b8c297
COMMERCIAL_REF_0084,IMG_12970.jpg,images/commercial_reference/IMG_12970.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,de2d7667404c014dbeeb9f1ae06aa3fe8bf3dc47c4ee300e7e15647212e89f40
COMMERCIAL_REF_0085,IMG_12971.jpg,images/commercial_reference/IMG_12971.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,666170645ed5ef9fc8827938fa7f7c4d6f90fb51b25fbd2244def0abcc028a9b
COMMERCIAL_REF_0086,IMG_12972.jpg,images/commercial_reference/IMG_12972.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,17e8901afa6ee9bae02c29b75f137a2e358b838b3c28c84bc014b7f0ab0dc2c4
COMMERCIAL_REF_0087,IMG_12973.jpg,images/commercial_reference/IMG_12973.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,ecf2d36e055f0c5cd1aad631320a50a27bbcd05c8326da322a433dea7da93956
COMMERCIAL_REF_0088,IMG_12974.jpg,images/commercial_reference/IMG_12974.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,1e7905e4738a5fc7ffe42d87d595da726d714360bddf64a08e9cdb2d1a896306
COMMERCIAL_REF_0089,IMG_12975.jpg,images/commercial_reference/IMG_12975.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,5e2479da51b12ceb533359653c2c61e23c59c5ffb3bab9244d6ab93a35a4d588
COMMERCIAL_REF_0090,IMG_12976.jpg,images/commercial_reference/IMG_12976.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,bec7ccd11ee1c4af94b4e7f9783d6118e5bfbd6a8ca1b1985e3e2c51d8039a61
COMMERCIAL_REF_0091,IMG_12977.jpg,images/commercial_reference/IMG_12977.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,e2ec651bfc15a69e05bbce817359cfa7a3151df549319e118257cf07410dc4a8
COMMERCIAL_REF_0092,IMG_12978.jpg,images/commercial_reference/IMG_12978.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,4684e4769892d0268e7d8c0c766fd0ed9801969222b74962f893581d8ec31b14
COMMERCIAL_REF_0093,IMG_12979.jpg,images/commercial_reference/IMG_12979.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,f766ec95e0c3341bf07fdce8337b8f3b9514c0741c0ffe3617cdc3cb727f61a0
COMMERCIAL_REF_0094,IMG_12980.jpg,images/commercial_reference/IMG_12980.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,a758c47afdc2ef8d3f27cb39eb632a7392c45eccfe8d8e77c1f588660da802c0
COMMERCIAL_REF_0095,IMG_12981.jpg,images/commercial_reference/IMG_12981.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,fddb583a2027d0b47f0c7a8d9d05d1ae08633027f845e1d8b49b66383aa9b8cd
COMMERCIAL_REF_0096,IMG_12982.jpg,images/commercial_reference/IMG_12982.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,9f8e80d73662d00f27f548b621e35a10274e3b8b91d541ba7442861298582da0
COMMERCIAL_REF_0097,IMG_12983.jpg,images/commercial_reference/IMG_12983.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,1163689132366e219248825ca09c3875ff66bf59ac5caacf0228884c5f4b9ace
COMMERCIAL_REF_0098,IMG_12984.jpg,images/commercial_reference/IMG_12984.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,7939d44002373935f10aab05b2b378cd6445071df811590a74a8ad4c11cdb0b5
COMMERCIAL_REF_0099,IMG_12985.png,images/commercial_reference/IMG_12985.png,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1792,2400,644341e9252d8ed6602abccc7f20161e1d859125c29208ccc7c59464a8ac07c1
COMMERCIAL_REF_0100,IMG_12986.jpg,images/commercial_reference/IMG_12986.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,750,1000,dae42405f43201a2452aea5543acba3509d5d272d7b8462f5efe8ade4392f070
COMMERCIAL_REF_0101,IMG_12987.jpg,images/commercial_reference/IMG_12987.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1800,1800,88e349dba5e04daae9f64cb67d1aba4ddd2d171ca42f1077175a6de1bdbc3574
COMMERCIAL_REF_0102,IMG_12988.jpg,images/commercial_reference/IMG_12988.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1800,1800,8c84c46aae960567886bf8f1ee904712da18abfcb9341f0dea9cff7197adca60
COMMERCIAL_REF_0103,IMG_12989.jpg,images/commercial_reference/IMG_12989.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,9f5fdd97215e8fa5f8e51b2f04abbd587789cd0bc357a720aaf97c6c3aee6a3b
COMMERCIAL_REF_0104,IMG_12990.jpg,images/commercial_reference/IMG_12990.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,657020d7665590cfdc06e8231bea08cb3bf82a5de151441ec1c4d439648d7f26
COMMERCIAL_REF_0105,IMG_12991.jpg,images/commercial_reference/IMG_12991.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,a3c7e7d37053cc9b10f661a67f7a22f26a3961b194e54c870b181db8c6981558
COMMERCIAL_REF_0106,IMG_12992.jpg,images/commercial_reference/IMG_12992.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,157cd67fb8b20af847a693e6fec7bb5f8ba1c6e2a8935db22ee6aca5d7587a0d
COMMERCIAL_REF_0107,IMG_12993.jpg,images/commercial_reference/IMG_12993.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,900,1200,2dffe47c6982ad9c780f2fa142947f404fb516a00f47810a0ee46ed52cd119f6
COMMERCIAL_REF_0108,IMG_12994.jpg,images/commercial_reference/IMG_12994.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,900,1200,a4a29aa61c4e062f2a0f571b57b16506d6ad548825a1747f83202c1685cbeb84
COMMERCIAL_REF_0109,IMG_12995.jpg,images/commercial_reference/IMG_12995.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,2250,3000,4416f388def53f1f68a51a24290266b6fbec3355122b249419bada476240a4dc
COMMERCIAL_REF_0110,IMG_12996.jpg,images/commercial_reference/IMG_12996.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3274,2455,1a583561ca6fd44ccdd4d6924c88adf3cd7fc85bf1e9938b22b0eb83b6071bbc
